X,Y,DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radi,Error Semi,Error Se_1,Error Elli,Offset,Offset ori,GPE MSD,GPE U,Comment,X,Y
-181369.89837821352,7472031.4661746295,84481,84481,Mk10,22:58:45 23-May-2015,Argos,B,-22.721649169999999,-81.624740599999996,14856,30650,7200,78,,,,,,-181370,7472031
-158902.81608953804,7756786.2910095872,84481,84481,Mk10,11:33:44 27-May-2015,Argos,B,-20.173610690000000,-81.296150209999993,45760,531154,3942,71,,,,,,-158903,7756786
-149379.81326953706,7760824.0747312112,84481,84481,Mk10,11:44:38 27-May-2015,Argos,A,-20.140569690000000,-81.204116819999996,579,3477,96,50,,,,,,-149380,7760824
-150974.31287228107,7799619.4779655635,84481,84481,Mk10,21:27:22 27-May-2015,Argos,B,-19.791519170000001,-81.205581670000001,2949,4364,1992,73,,,,,,-150974,7799619
-151652.80656901805,7806832.0640289281,84481,84481,Mk10,22:32:09 27-May-2015,Argos,B,-19.726499560000001,-81.209503170000005,3725,8788,1579,48,,,,,,-151653,7806832
-152041.41198652005,7798322.1761671398,84481,84481,Mk10,22:32:09 27-May-2015,Argos,B,-19.802820210000000,-81.216163640000005,6565,16263,2650,14,,,,,,-152041,7798322
-156559.57938850333,7830399.1833359562,84481,84481,Mk10,11:13:12 29-May-2015,Argos,1,-19.513170240000001,-81.247833249999999,637,1763,230,7,,,,,,-156560,7830399
-150453.43956734054,7835209.4470332759,84481,84481,Mk10,12:09:50 29-May-2015,Argos,A,-19.471950530000001,-81.188331599999998,1011,3456,295,59,,,,,,-150453,7835209
-128390.68472637143,7870029.6563523635,84481,84481,Mk10,21:04:01 29-May-2015,Argos,B,-19.166030880000001,-80.967880249999993,8728,125682,606,12,,,,,,-128391,7870030
-212155.79778719146,8076457.1916992888,84481,84481,Mk10,08:11:24 31-May-2015,Argos,0,-17.285619740000001,-81.688087460000006,19559,107818,3548,112,,,,,,-212156,8076457
-224087.06186642498,8084078.8246544935,84481,84481,Mk10,09:12:17 31-May-2015,Argos,B,-17.213449480000001,-81.797050479999996,367658,,,,,,,,,-224087,8084079
-223753.25914709072,8079414.397828565,84481,84481,Mk10,10:47:35 31-May-2015,Argos,B,-17.255420680000000,-81.795471190000001,461274,,,,,,,,,-223753,8079414
-173547.93343716452,8078300.0065551093,84481,84481,Mk10,11:01:33 31-May-2015,Argos,B,-17.280820850000001,-81.326599119999997,,,,,,,,,,-173548,8078300
-237389.09966560965,8079609.9183493759,84481,84481,Mk10,11:43:15 31-May-2015,Argos,A,-17.249300000000002,-81.922760010000005,1512,3527,648,106,,,,,,-237389,8079610
-240184.23197349894,8085341.2869655509,84481,84481,Mk10,12:44:10 31-May-2015,Argos,B,-17.196969989999999,-81.946929929999996,7551,119594,476,139,,,,,,-240184,8085341
-284247.0181473738,8112578.2415786209,84481,84481,Mk10,19:00:18 31-May-2015,Argos,B,-16.938140870000002,-82.348449709999997,7732,250808,238,144,,,,,,-284247,8112578
-284238.11081916059,8112973.4521988435,84481,84481,Mk10,20:47:56 31-May-2015,Argos,B,-16.934600830000001,-82.348228449999993,1104,6368,191,78,,,,,,-284238,8112973
-511624.83520788234,8253563.4388474487,84481,84481,Mk10,07:42:02 02-Jun-2015,Argos,0,-15.593609810000000,-84.399848939999998,11985,181857,789,107,,,,,,-511625,8253563
-527450.15218893858,8265277.5635079052,84481,84481,Mk10,10:23:44 02-Jun-2015,Argos,B,-15.482850070000000,-84.540588380000003,14591,200442,1062,102,,,,,,-527450,8265278
-522152.95218568854,8265603.2110525845,84481,84481,Mk10,10:54:05 02-Jun-2015,Argos,B,-15.482060430000001,-84.491752620000000,63655,858060,4722,102,,,,,,-522153,8265603
-527795.59275150043,8269577.2803074196,84481,84481,Mk10,11:44:51 02-Jun-2015,Argos,A,-15.444379809999999,-84.541992190000002,217,1250,37,79,,,,,,-527796,8269577
-530371.97736264963,8271312.6591629777,84481,84481,Mk10,12:08:25 02-Jun-2015,Argos,B,-15.427880289999999,-84.564956670000001,695,782,616,83,,,,,,-530372,8271313
-558000.3202980468,8290586.2144119618,84481,84481,Mk10,20:20:48 02-Jun-2015,Argos,B,-15.245010380000000,-84.810668949999993,2245,90588,55,51,,,,,,-558000,8290586
-746733.00475110626,8424540.6586240567,84481,84481,Mk10,07:18:40 04-Jun-2015,Argos,B,-13.975440030000000,-86.474823000000001,8926,216231,368,78,,,,,,-746733,8424541
-688049.29282684973,8461564.9433048293,84481,84481,Mk10,10:01:45 04-Jun-2015,Argos,B,-13.671710010000000,-85.926322940000006,8506,29452,2456,97,,,,,,-688049,8461565
-666466.12634743284,8468977.7742625438,84481,84481,Mk10,11:38:18 04-Jun-2015,Argos,B,-13.614529610000000,-85.727302550000005,11385,21199,6114,94,,,,,,-666466,8468978
-666730.21750255395,8480176.8026205357,84481,84481,Mk10,12:20:29 04-Jun-2015,Argos,B,-13.514940259999999,-85.725181579999997,7521,22442,2520,87,,,,,,-666730,8480177
-639888.22827694472,8551003.6367648952,84481,84481,Mk10,20:04:03 04-Jun-2015,Argos,B,-12.895649909999999,-85.454246519999998,16901,22811,12522,88,,,,,,-639888,8551004
-1464330.4192875903,8523994.276686538,84481,84481,Mk10,20:10:44 12-Jun-2015,Argos,B,-12.727689740000001,-92.827850339999998,215,929,49,77,,,,,,-1464330,8523994
-1259206.0343994081,8647468.9926239084,84481,84481,Mk10,19:52:33 14-Jun-2015,Argos,Z,-11.774089810000000,-90.953613279999999,2752,130930,57,78,,,,,,-1259206,8647469
